Lat,Lon,Intensity
47.17663951188958,14.659386289952984,60.0
47.17663951188958,14.839049346776891,60.0
47.17663951188958,15.018712403600793,80.0
47.17663951188958,15.1983754604247,80.0
47.17663951188958,15.3780385172486,100.0
47.17663951188958,15.557701574072507,100.0
47.17663951188958,15.73736463089641,100.0
47.17663951188958,15.917027687720315,100.0
47.17663951188958,16.09669074454422,100.0
47.17663951188958,16.276353801368124,80.0
47.29900186934239,9.628820698883665,80.0
47.29900186934239,9.80848375570757,60.0
47.29900186934239,9.988146812531475,60.0
47.29900186934239,10.16780986935538,60.0
47.29900186934239,10.347472926179282,60.0
47.29900186934239,10.527135983003186,60.0
47.29900186934239,10.706799039827091,60.0
47.29900186934239,10.886462096650996,40.0
47.29900186934239,11.0661251534749,40.0
47.29900186934239,11.245788210298805,40.0
47.29900186934239,11.425451267122707,40.0
47.29900186934239,11.605114323946614,20.0
47.29900186934239,11.784777380770516,20.0
47.29900186934239,11.96444043759442,20.0
47.29900186934239,12.144103494418323,20.0
47.29900186934239,12.32376655124223,20.0
47.29900186934239,12.503429608066135,20.0
47.29900186934239,12.683092664890035,20.0
47.29900186934239,12.862755721713944,20.0
47.29900186934239,13.042418778537847,20.0
47.29900186934239,13.22208183536175,20.0
47.29900186934239,13.401744892185654,20.0
47.29900186934239,13.581407949009561,20.0
47.29900186934239,13.761071005833463,20.0
47.29900186934239,13.940734062657368,40.0
47.29900186934239,14.120397119481273,40.0
47.29900186934239,14.300060176305175,60.0
47.29900186934239,14.479723233129079,60.0
47.29900186934239,14.659386289952984,60.0
47.29900186934239,14.839049346776891,60.0
47.29900186934239,15.018712403600793,80.0
47.29900186934239,15.1983754604247,80.0
47.29900186934239,15.3780385172486,100.0
47.29900186934239,15.557701574072507,100.0
47.29900186934239,15.73736463089641,100.0
47.29900186934239,15.917027687720315,100.0
47.29900186934239,16.09669074454422,100.0
47.29900186934239,16.276353801368124,80.0
47.29900186934239,16.45601685819203,80.0
47.42107995866343,9.80848375570757,80.0
47.42107995866343,9.988146812531475,80.0
47.42107995866343,10.527135983003186,80.0
47.42107995866343,10.706799039827091,60.0
47.42107995866343,10.886462096650996,60.0
47.42107995866343,11.425451267122707,40.0
47.42107995866343,11.605114323946614,40.0
47.42107995866343,11.784777380770516,40.0
47.42107995866343,11.96444043759442,40.0
47.42107995866343,12.144103494418323,40.0
47.42107995866343,12.32376655124223,20.0
47.42107995866343,12.503429608066135,20.0
47.42107995866343,12.683092664890035,20.0
47.42107995866343,12.862755721713944,20.0
47.42107995866343,13.042418778537847,20.0
47.42107995866343,13.22208183536175,20.0
47.42107995866343,13.401744892185654,20.0
47.42107995866343,13.581407949009561,20.0
47.42107995866343,13.761071005833463,20.0
47.42107995866343,13.940734062657368,40.0
47.42107995866343,14.120397119481273,40.0
47.42107995866343,14.300060176305175,40.0
47.42107995866343,14.479723233129079,60.0
47.42107995866343,14.659386289952984,60.0
47.42107995866343,14.839049346776891,60.0
47.42107995866343,15.018712403600793,60.0
47.42107995866343,15.1983754604247,80.0
47.42107995866343,15.3780385172486,80.0
47.42107995866343,15.557701574072507,100.0
47.42107995866343,15.73736463089641,100.0
47.42107995866343,15.917027687720315,20.0
47.42107995866343,16.09669074454422,100.0
47.42107995866343,16.276353801368124,80.0
47.42107995866343,16.45601685819203,80.0
47.54287389597538,9.80848375570757,80.0
47.54287389597538,11.605114323946614,60.0
47.54287389597538,11.784777380770516,60.0
47.54287389597538,11.96444043759442,40.0
47.54287389597538,12.144103494418323,40.0
47.54287389597538,12.32376655124223,40.0
47.54287389597538,12.503429608066135,40.0
47.54287389597538,12.683092664890035,40.0
47.54287389597538,13.042418778537847,40.0
47.54287389597538,13.22208183536175,40.0
47.54287389597538,13.401744892185654,40.0
47.54287389597538,13.581407949009561,40.0
47.54287389597538,13.761071005833463,20.0
47.54287389597538,13.940734062657368,20.0
47.54287389597538,14.120397119481273,40.0
47.54287389597538,14.300060176305175,40.0
47.54287389597538,14.479723233129079,40.0
47.54287389597538,14.659386289952984,40.0
47.54287389597538,14.839049346776891,60.0
47.54287389597538,15.018712403600793,60.0
47.54287389597538,15.1983754604247,60.0
47.54287389597538,15.3780385172486,80.0
47.54287389597538,15.557701574072507,80.0
47.54287389597538,15.73736463089641,100.0
47.54287389597538,15.917027687720315,100.0
47.54287389597538,16.09669074454422,100.0
47.54287389597538,16.276353801368124,80.0
47.54287389597538,16.45601685819203,60.0
47.54287389597538,16.635679915015928,60.0
47.66438380227265,12.32376655124223,40.0
47.66438380227265,12.683092664890035,40.0
47.66438380227265,13.22208183536175,60.0
47.66438380227265,13.401744892185654,40.0
47.66438380227265,13.581407949009561,40.0
47.66438380227265,13.761071005833463,40.0
47.66438380227265,13.940734062657368,40.0
47.66438380227265,14.120397119481273,40.0
47.66438380227265,14.300060176305175,40.0
47.66438380227265,14.479723233129079,40.0
47.66438380227265,14.659386289952984,40.0
47.66438380227265,14.839049346776891,40.0
47.66438380227265,15.018712403600793,40.0
47.66438380227265,15.1983754604247,40.0
47.66438380227265,15.3780385172486,60.0
47.66438380227265,15.557701574072507,60.0
47.66438380227265,15.73736463089641,80.0
47.66438380227265,15.917027687720315,80.0
47.66438380227265,16.09669074454422,80.0
47.66438380227265,16.276353801368124,60.0
47.78560980336465,13.042418778537847,60.0
47.78560980336465,13.22208183536175,60.0
47.78560980336465,13.401744892185654,60.0
47.78560980336465,13.581407949009561,40.0
47.78560980336465,13.761071005833463,40.0
47.78560980336465,13.940734062657368,40.0
47.78560980336465,14.120397119481273,40.0
47.78560980336465,14.300060176305175,40.0
47.78560980336465,14.479723233129079,40.0
47.78560980336465,14.659386289952984,40.0
47.78560980336465,14.839049346776891,20.0
47.78560980336465,15.018712403600793,20.0
47.78560980336465,15.1983754604247,20.0
47.78560980336465,15.3780385172486,40.0
47.78560980336465,15.557701574072507,40.0
47.78560980336465,15.73736463089641,60.0
47.78560980336465,15.917027687720315,60.0
47.78560980336465,16.09669074454422,60.0
47.78560980336465,16.276353801368124,60.0
47.78560980336465,16.45601685819203,40.0
47.78560980336465,16.635679915015928,40.0
47.78560980336465,16.815342971839836,40.0
47.78560980336465,16.99500602866374,40.0
47.90655202983716,13.042418778537847,60.0
47.90655202983716,13.22208183536175,60.0
47.90655202983716,13.401744892185654,60.0
47.90655202983716,13.581407949009561,40.0
47.90655202983716,13.761071005833463,40.0
47.90655202983716,13.940734062657368,40.0
47.90655202983716,14.120397119481273,40.0
47.90655202983716,14.300060176305175,40.0
47.90655202983716,14.479723233129079,20.0
47.90655202983716,14.659386289952984,20.0
47.90655202983716,14.839049346776891,20.0
47.90655202983716,15.018712403600793,20.0
47.90655202983716,15.1983754604247,20.0
47.90655202983716,15.3780385172486,20.0
47.90655202983716,15.557701574072507,20.0
47.90655202983716,15.73736463089641,20.0
47.90655202983716,15.917027687720315,40.0
47.90655202983716,16.09669074454422,40.0
47.90655202983716,16.276353801368124,40.0
47.90655202983716,16.45601685819203,20.0
47.90655202983716,16.635679915015928,20.0
47.90655202983716,16.815342971839836,40.0
47.90655202983716,16.99500602866374,40.0
48.027210617013786,12.862755721713944,40.0
48.027210617013786,13.042418778537847,40.0
48.027210617013786,13.22208183536175,40.0
48.027210617013786,13.401744892185654,40.0
48.027210617013786,13.581407949009561,40.0
48.027210617013786,13.761071005833463,40.0
48.027210617013786,13.940734062657368,40.0
48.027210617013786,14.120397119481273,20.0
48.027210617013786,14.300060176305175,20.0
48.027210617013786,14.479723233129079,20.0
48.027210617013786,14.659386289952984,20.0
48.027210617013786,14.839049346776891,20.0
48.027210617013786,15.018712403600793,20.0
48.027210617013786,15.1983754604247,20.0
48.027210617013786,15.3780385172486,20.0
48.027210617013786,15.557701574072507,20.0
48.027210617013786,15.73736463089641,20.0
48.027210617013786,15.917027687720315,20.0
48.027210617013786,16.09669074454422,20.0
48.027210617013786,16.276353801368124,20.0
48.027210617013786,16.45601685819203,20.0
48.027210617013786,16.635679915015928,20.0
48.027210617013786,16.815342971839836,20.0
48.027210617013786,16.99500602866374,40.0
48.147585704917354,12.862755721713944,40.0
48.147585704917354,13.042418778537847,40.0
48.147585704917354,13.22208183536175,40.0
48.147585704917354,13.401744892185654,40.0
48.147585704917354,13.581407949009561,40.0
48.147585704917354,13.761071005833463,20.0
48.147585704917354,13.940734062657368,20.0
48.147585704917354,14.120397119481273,20.0
48.147585704917354,14.300060176305175,20.0
48.147585704917354,14.479723233129079,20.0
48.147585704917354,14.659386289952984,20.0
48.147585704917354,14.839049346776891,20.0
48.147585704917354,15.018712403600793,20.0
48.147585704917354,15.1983754604247,20.0
48.147585704917354,15.3780385172486,20.0
48.147585704917354,15.557701574072507,20.0
48.147585704917354,15.73736463089641,20.0
48.147585704917354,15.917027687720315,20.0
48.147585704917354,16.09669074454422,20.0
48.147585704917354,16.276353801368124,20.0
48.147585704917354,16.45601685819203,20.0
48.147585704917354,16.635679915015928,20.0
48.147585704917354,16.815342971839836,20.0
48.147585704917354,16.99500602866374,20.0
48.2676774382314,13.22208183536175,20.0
48.2676774382314,13.401744892185654,20.0
48.2676774382314,13.581407949009561,20.0
48.2676774382314,13.761071005833463,20.0
48.2676774382314,13.940734062657368,20.0
48.2676774382314,14.120397119481273,20.0
48.2676774382314,14.300060176305175,20.0
48.2676774382314,14.479723233129079,20.0
48.2676774382314,14.659386289952984,20.0
48.2676774382314,14.839049346776891,20.0
48.2676774382314,15.018712403600793,20.0
48.2676774382314,15.1983754604247,20.0
48.2676774382314,15.3780385172486,20.0
48.2676774382314,15.557701574072507,20.0
48.2676774382314,15.73736463089641,20.0
48.2676774382314,15.917027687720315,20.0
48.2676774382314,16.09669074454422,20.0
48.2676774382314,16.276353801368124,20.0
48.2676774382314,16.45601685819203,20.0
48.2676774382314,16.635679915015928,20.0
48.2676774382314,16.815342971839836,20.0
48.38748596626194,13.581407949009561,20.0
48.38748596626194,13.761071005833463,20.0
48.38748596626194,13.940734062657368,20.0
48.38748596626194,14.120397119481273,20.0
48.38748596626194,14.300060176305175,20.0
48.38748596626194,14.479723233129079,20.0
48.38748596626194,14.659386289952984,20.0
48.38748596626194,14.839049346776891,20.0
48.38748596626194,15.018712403600793,20.0
48.38748596626194,15.1983754604247,20.0
48.38748596626194,15.3780385172486,20.0
48.38748596626194,15.557701574072507,20.0
48.38748596626194,15.73736463089641,20.0
48.38748596626194,15.917027687720315,20.0
48.38748596626194,16.09669074454422,20.0
48.38748596626194,16.276353801368124,20.0
48.38748596626194,16.45601685819203,20.0
48.38748596626194,16.635679915015928,20.0
48.38748596626194,16.815342971839836,20.0
48.5070114428989,13.581407949009561,20.0
48.5070114428989,13.761071005833463,20.0
48.5070114428989,13.940734062657368,20.0
48.5070114428989,14.120397119481273,20.0
48.5070114428989,14.300060176305175,20.0
48.5070114428989,14.479723233129079,20.0
48.5070114428989,14.659386289952984,20.0
48.5070114428989,14.839049346776891,20.0
48.5070114428989,15.018712403600793,20.0
48.5070114428989,15.1983754604247,20.0
48.5070114428989,15.3780385172486,20.0
48.5070114428989,15.557701574072507,20.0
48.5070114428989,15.73736463089641,20.0
48.5070114428989,15.917027687720315,20.0
48.5070114428989,16.09669074454422,20.0
48.5070114428989,16.276353801368124,20.0
48.5070114428989,16.45601685819203,20.0
48.5070114428989,16.635679915015928,20.0
48.5070114428989,16.815342971839836,20.0
48.6262540265781,13.940734062657368,20.0
48.6262540265781,14.479723233129079,20.0
48.6262540265781,14.839049346776891,20.0
48.6262540265781,15.018712403600793,20.0
48.6262540265781,15.1983754604247,20.0
48.6262540265781,15.3780385172486,20.0
48.6262540265781,15.557701574072507,20.0
48.6262540265781,15.73736463089641,20.0
48.6262540265781,15.917027687720315,20.0
48.6262540265781,16.09669074454422,20.0
48.6262540265781,16.276353801368124,20.0
48.6262540265781,16.45601685819203,20.0
48.6262540265781,16.635679915015928,20.0
48.6262540265781,16.815342971839836,20.0
48.74521388024288,14.839049346776891,20.0
48.74521388024288,15.018712403600793,20.0
48.74521388024288,15.1983754604247,20.0
48.74521388024288,15.3780385172486,20.0
48.74521388024288,15.557701574072507,20.0
48.74521388024288,15.73736463089641,20.0
48.74521388024288,15.917027687720315,20.0
48.74521388024288,16.45601685819203,20.0
48.74521388024288,16.635679915015928,20.0
48.8638911713062,15.018712403600793,20.0
48.8638911713062,15.1983754604247,20.0
48.8638911713062,15.3780385172486,20.0
48.8638911713062,15.557701574072507,20.0
48.98228607161253,15.018712403600793,20.0
